信箱	信箱	<span class="pinYinWrapper"><span class="t4">xìn</span> <span class="t1">xiāng</span></span>	<span class="zhuyin">ㄒㄧㄣˋ ㄒㄧㄤ</span>	[sound:cmn-信箱.mp3]	<div class="char"><span class="char-tone4">信</span><span class="char-tone1">箱</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t4">xìn</span> <span class="t1">xiāng</span></span></div><div class='meaning'><ul><li>mailbox</li><li> post office box</li></ul></div>
行驶	行駛	<span class="pinYinWrapper"><span class="t2">xíng</span> <span class="t3">shǐ</span></span>	<span class="zhuyin">ㄒㄧㄥˊ ㄕˇ</span>	[sound:cmn-行驶.mp3]	<div class="char"><span class="char-tone2">行</span><span class="char-tone3">驶</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t2">xíng</span> <span class="t3">shǐ</span></span></div><div class='meaning'><ul><li>to travel along a route (of vehicles etc)</li></ul></div>
形态	形態	<span class="pinYinWrapper"><span class="t2">xíng</span> <span class="t4">tài</span></span>	<span class="zhuyin">ㄒㄧㄥˊ ㄊㄞˋ</span>	[sound:cmn-形态.mp3]	<div class="char"><span class="char-tone2">形</span><span class="char-tone4">态</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t2">xíng</span> <span class="t4">tài</span></span></div><div class='meaning'><ul><li>shape</li><li> form</li><li> pattern</li><li> morphology</li></ul></div>
性能	性能	<span class="pinYinWrapper"><span class="t4">xìng</span> <span class="t2">néng</span></span>	<span class="zhuyin">ㄒㄧㄥˋ ㄋㄥˊ</span>	[sound:cmn-性能.mp3]	<div class="char"><span class="char-tone4">性</span><span class="char-tone2">能</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t4">xìng</span> <span class="t2">néng</span></span></div><div class='meaning'><ul><li>function</li><li> performance</li></ul></div>
雄伟	雄偉	<span class="pinYinWrapper"><span class="t2">xióng</span> <span class="t3">wěi</span></span>	<span class="zhuyin">ㄒㄩㄥˊ ㄨㄟˇ</span>	[sound:cmn-雄伟.mp3]	<div class="char"><span class="char-tone2">雄</span><span class="char-tone3">伟</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t2">xióng</span> <span class="t3">wěi</span></span></div><div class='meaning'><ul><li>grand</li><li> imposing</li><li> magnificent</li><li> majestic</li></ul></div>
熊	熊	<span class="pinYinWrapper"><span class="t2">Xióng</span></span>, <span class="pinYinWrapper"><span class="t2">xióng</span></span>	<span class="zhuyin">ㄒㄩㄥˊ</span>	[sound:cmn-熊.mp3]	<div class="char"><span class="char-tone2">熊</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t2">Xióng</span></span></div><div class='meaning'><ul><li>surname Xiong</li></ul></div><div class="char"><span class="char-tone2">熊</span></div><div class="pinyin"> <span class="pinYinWrapper"><span class="t2">xióng</span></span></div><div class='meaning'><ul><li>bear</li><li> to scold</li><li> to rebuke</li><li> brilliant light</li><li> to shine brightly</li></ul></div>
休闲	休閒	<span class="pinYinWrapper"><span class="t1">xiū</span> <span class="t2">xián</span></span>	<span class="zhuyin">ㄒㄧㄡ ㄒㄧㄢˊ</span>	[sound:cmn-休闲.mp3]	<div class="char"><span class="char-tone1">休</span><span class="char-tone2">闲</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t1">xiū</span> <span class="t2">xián</span></span></div><div class='meaning'><ul><li>leisure</li><li> relaxation</li><li> not working</li><li> idle</li><li> to enjoy leisure</li><li> to lie fallow</li></ul></div>
修复	修復	<span class="pinYinWrapper"><span class="t1">xiū</span> <span class="t4">fù</span></span>	<span class="zhuyin">ㄒㄧㄡ ㄈㄨˋ</span>	[sound:cmn-修复.mp3]	<div class="char"><span class="char-tone1">修</span><span class="char-tone4">复</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t1">xiū</span> <span class="t4">fù</span></span></div><div class='meaning'><ul><li>to restore</li><li> to renovate</li><li> restoration</li><li> (computing) to fix (a bug)</li></ul></div>
修建	修建	<span class="pinYinWrapper"><span class="t1">xiū</span> <span class="t4">jiàn</span></span>	<span class="zhuyin">ㄒㄧㄡ ㄐㄧㄢˋ</span>	[sound:cmn-修建.mp3]	<div class="char"><span class="char-tone1">修</span><span class="char-tone4">建</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t1">xiū</span> <span class="t4">jiàn</span></span></div><div class='meaning'><ul><li>to build</li><li> to construct</li></ul></div>
修养	修養	<span class="pinYinWrapper"><span class="t1">xiū</span> <span class="t3">yǎng</span></span>	<span class="zhuyin">ㄒㄧㄡ ㄧㄤˇ</span>	[sound:cmn-修养.mp3]	<div class="char"><span class="char-tone1">修</span><span class="char-tone3">养</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t1">xiū</span> <span class="t3">yǎng</span></span></div><div class='meaning'><ul><li>accomplishment</li><li> training</li><li> self-cultivation</li></ul></div>
虚心	虛心	<span class="pinYinWrapper"><span class="t1">xū</span> <span class="t1">xīn</span></span>	<span class="zhuyin">ㄒㄩ ㄒㄧㄣ</span>	[sound:cmn-虚心.mp3]	<div class="char"><span class="char-tone1">虚</span><span class="char-tone1">心</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t1">xū</span> <span class="t1">xīn</span></span></div><div class='meaning'><ul><li>modest</li></ul></div>
许可	許可	<span class="pinYinWrapper"><span class="t3">xǔ</span> <span class="t3">kě</span></span>	<span class="zhuyin">ㄒㄩˇ ㄎㄜˇ</span>	[sound:cmn-许可.mp3]	<div class="char"><span class="char-tone3">许</span><span class="char-tone3">可</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t3">xǔ</span> <span class="t3">kě</span></span></div><div class='meaning'><ul><li>to allow</li><li> to permit</li></ul></div>
选修	選修	<span class="pinYinWrapper"><span class="t3">xuǎn</span> <span class="t1">xiū</span></span>	<span class="zhuyin">ㄒㄩㄢˇ ㄒㄧㄡ</span>	[sound:cmn-选修.mp3]	<div class="char"><span class="char-tone3">选</span><span class="char-tone1">修</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t3">xuǎn</span> <span class="t1">xiū</span></span></div><div class='meaning'><ul><li>optional course (in school)</li><li> to take an optional course</li></ul></div>
学科	學科	<span class="pinYinWrapper"><span class="t2">xué</span> <span class="t1">kē</span></span>	<span class="zhuyin">ㄒㄩㄝˊ ㄎㄜ</span>	[sound:cmn-学科.mp3]	<div class="char"><span class="char-tone2">学</span><span class="char-tone1">科</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t2">xué</span> <span class="t1">kē</span></span></div><div class='meaning'><ul><li>subject</li><li> branch of learning</li><li> course</li><li> academic discipline</li></ul></div>
学位	學位	<span class="pinYinWrapper"><span class="t2">xué</span> <span class="t4">wèi</span></span>	<span class="zhuyin">ㄒㄩㄝˊ ㄨㄟˋ</span>	[sound:cmn-学位.mp3]	<div class="char"><span class="char-tone2">学</span><span class="char-tone4">位</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t2">xué</span> <span class="t4">wèi</span></span></div><div class='meaning'><ul><li>academic degree</li><li> place in school</li></ul></div>
学者	學者	<span class="pinYinWrapper"><span class="t2">xué</span> <span class="t3">zhě</span></span>	<span class="zhuyin">ㄒㄩㄝˊ ㄓㄜˇ</span>	[sound:cmn-学者.mp3]	<div class="char"><span class="char-tone2">学</span><span class="char-tone3">者</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t2">xué</span> <span class="t3">zhě</span></span></div><div class='meaning'><ul><li>scholar</li></ul></div>
寻求	尋求	<span class="pinYinWrapper"><span class="t2">xún</span> <span class="t2">qiú</span></span>	<span class="zhuyin">ㄒㄩㄣˊ ㄑㄧㄡˊ</span>	[sound:cmn-寻求.mp3]	<div class="char"><span class="char-tone2">寻</span><span class="char-tone2">求</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t2">xún</span> <span class="t2">qiú</span></span></div><div class='meaning'><ul><li>to seek</li><li> to look for</li></ul></div>
询问	詢問	<span class="pinYinWrapper"><span class="t2">xún</span> <span class="t4">wèn</span></span>	<span class="zhuyin">ㄒㄩㄣˊ ㄨㄣˋ</span>	[sound:cmn-询问.mp3]	<div class="char"><span class="char-tone2">询</span><span class="char-tone4">问</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t2">xún</span> <span class="t4">wèn</span></span></div><div class='meaning'><ul><li>to inquire</li></ul></div>
押金	押金	<span class="pinYinWrapper"><span class="t1">yā</span> <span class="t1">jīn</span></span>	<span class="zhuyin">ㄧㄚ ㄐㄧㄣ</span>	[sound:cmn-押金.mp3]	<div class="char"><span class="char-tone1">押</span><span class="char-tone1">金</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t1">yā</span> <span class="t1">jīn</span></span></div><div class='meaning'><ul><li>deposit</li><li> down payment</li></ul></div>
鸭子	鴨子	<span class="pinYinWrapper"><span class="t1">yā</span> <span class="t0">zi</span></span>	<span class="zhuyin">ㄧㄚ ㄗ˙</span>	[sound:cmn-鸭子.mp3]	<div class="char"><span class="char-tone1">鸭</span><span class="char-tone0">子</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t1">yā</span> <span class="t0">zi</span></span></div><div class='meaning'><ul><li>duck</li><li> male prostitute (slang)</li></ul></div>
亚军	亞軍	<span class="pinYinWrapper"><span class="t4">yà</span> <span class="t1">jūn</span></span>	<span class="zhuyin">ㄧㄚˋ ㄐㄩㄣ</span>	[sound:cmn-亚军.mp3]	<div class="char"><span class="char-tone4">亚</span><span class="char-tone1">军</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t4">yà</span> <span class="t1">jūn</span></span></div><div class='meaning'><ul><li>second place (in a sports contest)</li><li> runner-up</li></ul></div>
延伸	延伸	<span class="pinYinWrapper"><span class="t2">yán</span> <span class="t1">shēn</span></span>	<span class="zhuyin">ㄧㄢˊ ㄕㄣ</span>	[sound:cmn-延伸.mp3]	<div class="char"><span class="char-tone2">延</span><span class="char-tone1">伸</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t2">yán</span> <span class="t1">shēn</span></span></div><div class='meaning'><ul><li>to extend</li><li> to spread</li></ul></div>
严厉	嚴厲	<span class="pinYinWrapper"><span class="t2">yán</span> <span class="t4">lì</span></span>	<span class="zhuyin">ㄧㄢˊ ㄌㄧˋ</span>	[sound:cmn-严厉.mp3]	<div class="char"><span class="char-tone2">严</span><span class="char-tone4">厉</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t2">yán</span> <span class="t4">lì</span></span></div><div class='meaning'><ul><li>severe</li><li> strict</li></ul></div>
严肃	嚴肅	<span class="pinYinWrapper"><span class="t2">yán</span> <span class="t4">sù</span></span>	<span class="zhuyin">ㄧㄢˊ ㄙㄨˋ</span>	[sound:cmn-严肃.mp3]	<div class="char"><span class="char-tone2">严</span><span class="char-tone4">肃</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t2">yán</span> <span class="t4">sù</span></span></div><div class='meaning'><ul><li>solemn</li><li> grave</li><li> serious</li><li> earnest</li><li> severe</li></ul></div>
言语	言語	<span class="pinYinWrapper"><span class="t2">yán</span> <span class="t3">yǔ</span></span>, <span class="pinYinWrapper"><span class="t2">yán</span> <span class="t0">yu</span></span>	<span class="zhuyin">ㄧㄢˊ ㄩˇ</span><span class="zhuyin"> ㄧㄢˊ ㄩ˙</span>	[sound:cmn-言语.mp3]	<div class="char"><span class="char-tone2">言</span><span class="char-tone3">语</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t2">yán</span> <span class="t3">yǔ</span></span></div><div class='meaning'><ul><li>words</li><li> speech</li><li> (spoken) language</li></ul></div><div class="char"><span class="char-tone2">言</span><span class="char-tone0">语</span></div><div class="pinyin"> <span class="pinYinWrapper"><span class="t2">yán</span> <span class="t0">yu</span></span></div><div class='meaning'><ul><li>to speak</li><li> to tell</li></ul></div>
研究所	研究所	<span class="pinYinWrapper"><span class="t2">yán</span> <span class="t1">jiū</span> <span class="t3">suǒ</span></span>	<span class="zhuyin">ㄧㄢˊ ㄐㄧㄡ ㄙㄨㄛˇ</span>	[sound:cmn-研究所.mp3]	<div class="char"><span class="char-tone2">研</span><span class="char-tone1">究</span><span class="char-tone3">所</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t2">yán</span> <span class="t1">jiū</span> <span class="t3">suǒ</span></span></div><div class='meaning'><ul><li>research institute</li><li> graduate studies</li><li> graduate school</li><li> CL:個|个[ge4]</li></ul></div>
眼光	眼光	<span class="pinYinWrapper"><span class="t3">yǎn</span> <span class="t1">guāng</span></span>	<span class="zhuyin">ㄧㄢˇ ㄍㄨㄤ</span>	[sound:cmn-眼光.mp3]	<div class="char"><span class="char-tone3">眼</span><span class="char-tone1">光</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t3">yǎn</span> <span class="t1">guāng</span></span></div><div class='meaning'><ul><li>gaze</li><li> insight</li><li> foresight</li><li> vision</li><li> way of looking at things</li></ul></div>
邀请	邀請	<span class="pinYinWrapper"><span class="t1">yāo</span> <span class="t3">qǐng</span></span>	<span class="zhuyin">ㄧㄠ ㄑㄧㄥˇ</span>	[sound:cmn-邀请.mp3]	<div class="char"><span class="char-tone1">邀</span><span class="char-tone3">请</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t1">yāo</span> <span class="t3">qǐng</span></span></div><div class='meaning'><ul><li>to invite</li><li> invitation</li><li> CL:個|个[ge4]</li></ul></div>
摇头	搖頭	<span class="pinYinWrapper"><span class="t2">yáo</span> <span class="t2">tóu</span></span>	<span class="zhuyin">ㄧㄠˊ ㄊㄡˊ</span>	[sound:cmn-摇头.mp3]	<div class="char"><span class="char-tone2">摇</span><span class="char-tone2">头</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t2">yáo</span> <span class="t2">tóu</span></span></div><div class='meaning'><ul><li>to shake one's head</li></ul></div>
咬	齩	<span class="pinYinWrapper"><span class="t3">yǎo</span></span>	<span class="zhuyin">ㄧㄠˇ</span>	[sound:cmn-咬.mp3]	<div class="char"><span class="char-tone3">咬</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t3">yǎo</span></span></div><div class='meaning'><ul><li>to bite</li><li> to nip</li><li> variant of 咬[yao3]</li></ul></div>
也好	也好	<span class="pinYinWrapper"><span class="t3">yě</span><span class="t3">hǎo</span></span>	<span class="zhuyin">ㄧㄝˇ ㄏㄠˇ</span>	[sound:cmn-也好.mp3]	<div class="char"><span class="char-tone3">也</span><span class="char-tone3">好</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t3">yě</span><span class="t3">hǎo</span></span></div><div class='meaning'><ul><li>particle: showing hesitant acceptance; (in ~也好, ~也好/罷) showing the acceptance or introduction of choices</li></ul></div>
业务	業務	<span class="pinYinWrapper"><span class="t4">yè</span> <span class="t4">wù</span></span>	<span class="zhuyin">ㄧㄝˋ ㄨˋ</span>	[sound:cmn-业务.mp3]	<div class="char"><span class="char-tone4">业</span><span class="char-tone4">务</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t4">yè</span> <span class="t4">wù</span></span></div><div class='meaning'><ul><li>business</li><li> professional work</li><li> service</li><li> CL:項|项[xiang4]</li></ul></div>
夜间	夜間	<span class="pinYinWrapper"><span class="t4">yè</span> <span class="t1">jiān</span></span>	<span class="zhuyin">ㄧㄝˋ ㄐㄧㄢ</span>	[sound:cmn-夜间.mp3]	<div class="char"><span class="char-tone4">夜</span><span class="char-tone1">间</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t4">yè</span> <span class="t1">jiān</span></span></div><div class='meaning'><ul><li>nighttime</li><li> evening or night (e.g. classes)</li></ul></div>
一流	一流	<span class="pinYinWrapper"><span class="t1">yī</span> <span class="t2">liú</span></span>	<span class="zhuyin">ㄧ ㄌㄧㄡˊ</span>	[sound:cmn-一流.mp3]	<div class="char"><span class="char-tone1">一</span><span class="char-tone2">流</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t1">yī</span> <span class="t2">liú</span></span></div><div class='meaning'><ul><li>top quality</li><li> front ranking</li></ul></div>
依法	依法	<span class="pinYinWrapper"><span class="t1">yī</span> <span class="t3">fǎ</span></span>	<span class="zhuyin">ㄧ ㄈㄚˇ</span>	[sound:cmn-依法.mp3]	<div class="char"><span class="char-tone1">依</span><span class="char-tone3">法</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t1">yī</span> <span class="t3">fǎ</span></span></div><div class='meaning'><ul><li>legal (proceedings)</li><li> according to law</li></ul></div>
依旧	依舊	<span class="pinYinWrapper"><span class="t1">yī</span> <span class="t4">jiù</span></span>	<span class="zhuyin">ㄧ ㄐㄧㄡˋ</span>	[sound:cmn-依旧.mp3]	<div class="char"><span class="char-tone1">依</span><span class="char-tone4">旧</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t1">yī</span> <span class="t4">jiù</span></span></div><div class='meaning'><ul><li>as before</li><li> still</li></ul></div>
依据	依據	<span class="pinYinWrapper"><span class="t1">yī</span> <span class="t4">jù</span></span>	<span class="zhuyin">ㄧ ㄐㄩˋ</span>	[sound:cmn-依据.mp3]	<div class="char"><span class="char-tone1">依</span><span class="char-tone4">据</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t1">yī</span> <span class="t4">jù</span></span></div><div class='meaning'><ul><li>according to</li><li> basis</li><li> foundation</li></ul></div>
依照	依照	<span class="pinYinWrapper"><span class="t1">yī</span> <span class="t4">zhào</span></span>	<span class="zhuyin">ㄧ ㄓㄠˋ</span>	[sound:cmn-依照.mp3]	<div class="char"><span class="char-tone1">依</span><span class="char-tone4">照</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t1">yī</span> <span class="t4">zhào</span></span></div><div class='meaning'><ul><li>according to</li><li> in light of</li></ul></div>
一辈子	一輩子	<span class="pinYinWrapper"><span class="t1">yī</span> <span class="t4">bèi</span> <span class="t0">zi</span></span>	<span class="zhuyin">ㄧ ㄅㄟˋ ㄗ˙</span>	[sound:cmn-一辈子.mp3]	<div class="char"><span class="char-tone1">一</span><span class="char-tone4">辈</span><span class="char-tone0">子</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t1">yī</span> <span class="t4">bèi</span> <span class="t0">zi</span></span></div><div class='meaning'><ul><li>(for) a lifetime</li></ul></div>
一带	一帶	<span class="pinYinWrapper"><span class="t1">yī</span> <span class="t4">dài</span></span>	<span class="zhuyin">ㄧ ㄉㄞˋ</span>	[sound:cmn-一带.mp3]	<div class="char"><span class="char-tone1">一</span><span class="char-tone4">带</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t1">yī</span> <span class="t4">dài</span></span></div><div class='meaning'><ul><li>region</li><li> district</li></ul></div>
一旦	一旦	<span class="pinYinWrapper"><span class="t1">yī</span> <span class="t4">dàn</span></span>	<span class="zhuyin">ㄧ ㄉㄢˋ</span>	[sound:cmn-一旦.mp3]	<div class="char"><span class="char-tone1">一</span><span class="char-tone4">旦</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t1">yī</span> <span class="t4">dàn</span></span></div><div class='meaning'><ul><li>in case (sth happens)</li><li> if</li><li> once (sth happens, then...)</li><li> when</li><li> in a short time</li><li> in one day</li></ul></div>
一句话	一句話	<span class="pinYinWrapper"><span class="t1">yī</span> <span class="t4">jù</span> <span class="t4">huà</span></span>	<span class="zhuyin">ㄧ ㄐㄩˋ ㄏㄨㄚˋ</span>	[sound:cmn-一句话.mp3]	<div class="char"><span class="char-tone1">一</span><span class="char-tone4">句</span><span class="char-tone4">话</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t1">yī</span> <span class="t4">jù</span> <span class="t4">huà</span></span></div><div class='meaning'><ul><li>in a word</li><li> in short</li></ul></div>
一路	一路	<span class="pinYinWrapper"><span class="t1">yī</span> <span class="t4">lù</span></span>	<span class="zhuyin">ㄧ ㄌㄨˋ</span>	[sound:cmn-一路.mp3]	<div class="char"><span class="char-tone1">一</span><span class="char-tone4">路</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t1">yī</span> <span class="t4">lù</span></span></div><div class='meaning'><ul><li>the whole journey</li><li> all the way</li><li> going the same way</li><li> going in the same direction</li><li> of the same kind</li></ul></div>
一下儿	一下兒	<span class="pinYinWrapper"><span class="t1">yī</span> <span class="t4">xià</span><span class="t0">r</span></span>	<span class="zhuyin">ㄧ ㄒㄧㄚˋ ㄦ˙</span>	[sound:cmn-一下儿.mp3]	<div class="char"><span class="char-tone1">一</span><span class="char-tone4">下</span><span class="char-tone0">儿</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t1">yī</span> <span class="t4">xià</span><span class="t0">r</span></span></div><div class='meaning'><ul><li>erhua variant of 一下[yi1 xia4]</li></ul></div>
一下子	一下子	<span class="pinYinWrapper"><span class="t1">yī</span> <span class="t4">xià</span> <span class="t0">zi</span></span>	<span class="zhuyin">ㄧ ㄒㄧㄚˋ ㄗ˙</span>	[sound:cmn-一下子.mp3]	<div class="char"><span class="char-tone1">一</span><span class="char-tone4">下</span><span class="char-tone0">子</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t1">yī</span> <span class="t4">xià</span> <span class="t0">zi</span></span></div><div class='meaning'><ul><li>in a short while</li><li> all at once</li><li> all of a sudden</li></ul></div>
一向	一向	<span class="pinYinWrapper"><span class="t1">yī</span> <span class="t4">xiàng</span></span>	<span class="zhuyin">ㄧ ㄒㄧㄤˋ</span>	[sound:cmn-一向.mp3]	<div class="char"><span class="char-tone1">一</span><span class="char-tone4">向</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t1">yī</span> <span class="t4">xiàng</span></span></div><div class='meaning'><ul><li>always (previously)</li><li> a period of time in the recent past</li></ul></div>
乙	乙	<span class="pinYinWrapper"><span class="t3">yǐ</span></span>, <span class="pinYinWrapper"><span class="t2">zhé</span></span>	<span class="zhuyin">ㄧˇ</span><span class="zhuyin"> ㄓㄜˊ</span>	[sound:cmn-乙.mp3]	<div class="char"><span class="char-tone3">乙</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t3">yǐ</span></span></div><div class='meaning'><ul><li>second of the ten Heavenly Stems 十天干[shi2 tian1 gan1]</li><li> second in order</li><li> letter 'B' or roman 'II' in list 'A, B, C', or 'I, II, III' etc</li><li> second party (in legal contract, usually 乙方[yi3 fang1], as opposed to 甲方[jia3 fang1])</li><li> ethyl</li><li> bent</li><li> winding</li><li> radical in Chinese characters (Kangxi radical 5)</li><li> ancient Chinese compass point: 105°</li></ul></div><div class="char"><span class="char-tone2">乙</span></div><div class="pinyin"> <span class="pinYinWrapper"><span class="t2">zhé</span></span></div><div class='meaning'><ul><li>turning stroke (in Chinese characters)</li><li> see also 折[zhe2]</li></ul></div>
以便	以便	<span class="pinYinWrapper"><span class="t3">yǐ</span> <span class="t4">biàn</span></span>	<span class="zhuyin">ㄧˇ ㄅㄧㄢˋ</span>	[sound:cmn-以便.mp3]	<div class="char"><span class="char-tone3">以</span><span class="char-tone4">便</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t3">yǐ</span> <span class="t4">biàn</span></span></div><div class='meaning'><ul><li>so that</li><li> so as to</li><li> in order to</li></ul></div>
以往	以往	<span class="pinYinWrapper"><span class="t3">yǐ</span> <span class="t3">wǎng</span></span>	<span class="zhuyin">ㄧˇ ㄨㄤˇ</span>	[sound:cmn-以往.mp3]	<div class="char"><span class="char-tone3">以</span><span class="char-tone3">往</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t3">yǐ</span> <span class="t3">wǎng</span></span></div><div class='meaning'><ul><li>in the past</li><li> formerly</li></ul></div>
一口气	一口氣	<span class="pinYinWrapper"><span class="t1">yī</span> <span class="t3">kǒu</span> <span class="t4">qì</span></span>	<span class="zhuyin">ㄧ ㄎㄡˇ ㄑㄧˋ</span>	[sound:cmn-一口气.mp3]	<div class="char"><span class="char-tone1">一</span><span class="char-tone3">口</span><span class="char-tone4">气</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t1">yī</span> <span class="t3">kǒu</span> <span class="t4">qì</span></span></div><div class='meaning'><ul><li>one breath</li><li> in one breath</li><li> at a stretch</li></ul></div>
一身	一身	<span class="pinYinWrapper"><span class="t1">yī</span> <span class="t1">shēn</span></span>	<span class="zhuyin">ㄧ ㄕㄣ</span>	[sound:cmn-一身.mp3]	<div class="char"><span class="char-tone1">一</span><span class="char-tone1">身</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t1">yī</span> <span class="t1">shēn</span></span></div><div class='meaning'><ul><li>whole body</li><li> from head to toe</li><li> single person</li><li> a suit of clothes</li></ul></div>
意识	意識	<span class="pinYinWrapper"><span class="t4">yì</span> <span class="t2">shí</span></span>	<span class="zhuyin">ㄧˋ ㄕˊ</span>	[sound:cmn-意识.mp3]	<div class="char"><span class="char-tone4">意</span><span class="char-tone2">识</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t4">yì</span> <span class="t2">shí</span></span></div><div class='meaning'><ul><li>consciousness</li><li> awareness</li><li> to be aware</li><li> to realize</li></ul></div>
意味着	意味著	<span class="pinYinWrapper"><span class="t4">yì</span> <span class="t4">wèi</span> <span class="t0">zhe</span></span>	<span class="zhuyin">ㄧˋ ㄨㄟˋ ㄓㄜ˙</span>	[sound:cmn-意味着.mp3]	<div class="char"><span class="char-tone4">意</span><span class="char-tone4">味</span><span class="char-tone0">着</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t4">yì</span> <span class="t4">wèi</span> <span class="t0">zhe</span></span></div><div class='meaning'><ul><li>to signify</li><li> to mean</li><li> to imply</li></ul></div>
意志	意志	<span class="pinYinWrapper"><span class="t4">yì</span> <span class="t4">zhì</span></span>	<span class="zhuyin">ㄧˋ ㄓˋ</span>	[sound:cmn-意志.mp3]	<div class="char"><span class="char-tone4">意</span><span class="char-tone4">志</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t4">yì</span> <span class="t4">zhì</span></span></div><div class='meaning'><ul><li>will</li><li> willpower</li><li> determination</li><li> CL:個|个[ge4]</li></ul></div>
因而	因而	<span class="pinYinWrapper"><span class="t1">yīn</span> <span class="t2">ér</span></span>	<span class="zhuyin">ㄧㄣ ㄦˊ</span>	[sound:cmn-因而.mp3]	<div class="char"><span class="char-tone1">因</span><span class="char-tone2">而</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t1">yīn</span> <span class="t2">ér</span></span></div><div class='meaning'><ul><li>therefore</li><li> as a result</li><li> thus</li><li> and as a result, ...</li></ul></div>
饮料	飲料	<span class="pinYinWrapper"><span class="t3">yǐn</span> <span class="t4">liào</span></span>	<span class="zhuyin">ㄧㄣˇ ㄌㄧㄠˋ</span>	[sound:cmn-饮料.mp3]	<div class="char"><span class="char-tone3">饮</span><span class="char-tone4">料</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t3">yǐn</span> <span class="t4">liào</span></span></div><div class='meaning'><ul><li>drink</li><li> beverage</li></ul></div>
饮食	飲食	<span class="pinYinWrapper"><span class="t3">yǐn</span> <span class="t2">shí</span></span>	<span class="zhuyin">ㄧㄣˇ ㄕˊ</span>	[sound:cmn-饮食.mp3]	<div class="char"><span class="char-tone3">饮</span><span class="char-tone2">食</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t3">yǐn</span> <span class="t2">shí</span></span></div><div class='meaning'><ul><li>food and drink</li><li> diet</li></ul></div>
印刷	印刷	<span class="pinYinWrapper"><span class="t4">yìn</span> <span class="t1">shuā</span></span>	<span class="zhuyin">ㄧㄣˋ ㄕㄨㄚ</span>	[sound:cmn-印刷.mp3]	<div class="char"><span class="char-tone4">印</span><span class="char-tone1">刷</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t4">yìn</span> <span class="t1">shuā</span></span></div><div class='meaning'><ul><li>to print</li><li> printing</li></ul></div>
